obs_id,pred
id_005247,476820
id_005248,449030
id_005249,410970
id_005250,410970
id_005251,331430
id_005252,331430
id_005253,235610
id_005254,453630
id_005255,483010
id_005256,390090
id_005257,536570
id_005258,629480
id_005259,663320
id_005260,441440
id_005261,513250
id_005262,464670
id_005263,462280
id_005264,580940
id_005265,510190
id_005266,503930
id_005267,465190
id_005268,393830
id_005269,319120
id_005270,435840
id_005271,409000
id_005272,435030
id_005273,366190
id_005274,465190
id_005275,442090
id_005276,456900
id_005277,345550
id_005278,493420
id_005279,394330
id_005280,420590
id_005281,435880
id_005282,469310
id_005283,422850
id_005284,485330
id_005285,394330
id_005286,366190
id_005287,377970
id_005288,204560
id_005289,205860
id_005290,326920
id_005291,248460
id_005292,326920
id_005293,302150
id_005294,217870
id_005295,549770
id_005296,223010
id_005297,374630
id_005298,493180
id_005299,458770
id_005300,452120
id_005301,186280
id_005302,535470
id_005303,374020
id_005304,374020
id_005305,415340
id_005306,410720
id_005307,405210
id_005308,442300
id_005309,374020
id_005310,415340
id_005311,415340
id_005312,405210
id_005313,469540
id_005314,397850
id_005315,466240
id_005316,405210
id_005317,410720
id_005318,416630
id_005319,375750
id_005320,466240
id_005321,397850
id_005322,446920
id_005323,446920
id_005324,397850
id_005325,466240
id_005326,405210
id_005327,374020
id_005328,454060
id_005329,374020
id_005330,330360
id_005331,364420
id_005332,443410
id_005333,430410
id_005334,415340
id_005335,479500
id_005336,384950
id_005337,415340
id_005338,457780
id_005339,358940
id_005340,384950
id_005341,410720
id_005342,415340
id_005343,462340
id_005344,448830
id_005345,498200
id_005346,397850
id_005347,392470
id_005348,442300
id_005349,374300
id_005350,484940
id_005351,484940
id_005352,439150
id_005353,459550
id_005354,441200
id_005355,310980
id_005356,356790
id_005357,397300
id_005358,363960
id_005359,356790
id_005360,309730
id_005361,327100
id_005362,363960
id_005363,309220
id_005364,325160
id_005365,309220
id_005366,288640
id_005367,311180
id_005368,394620
id_005369,311180
id_005370,310580
id_005371,288640
id_005372,313750
id_005373,342550
id_005374,300660
id_005375,320930
id_005376,325220
id_005377,309730
id_005378,356790
id_005379,309220
id_005380,448830
id_005381,432350
id_005382,432350
id_005383,328030
id_005384,273680
id_005385,309730
id_005386,320930
id_005387,301150
id_005388,327100
id_005389,309220
id_005390,385260
id_005391,466520
id_005392,430410
id_005393,479500
id_005394,459550
id_005395,459980
id_005396,439150
id_005397,385260
id_005398,385260
id_005399,327100
id_005400,309220
id_005401,356790
id_005402,466520
id_005403,466520
id_005404,441200
id_005405,491900
id_005406,459550
id_005407,459940
id_005408,430410
id_005409,479500
id_005410,479500
id_005411,372910
id_005412,384950
id_005413,372910
id_005414,419470
id_005415,453390
id_005416,459940
id_005417,432910
id_005418,479500
id_005419,415340
id_005420,405210
id_005421,330360
id_005422,481720
id_005423,405820
id_005424,405820
id_005425,366590
id_005426,366590
id_005427,315050
id_005428,369330
id_005429,369330
id_005430,363120
id_005431,516980
id_005432,369340
id_005433,439060
id_005434,432520
id_005435,448970
id_005436,416730
id_005437,450300
id_005438,554390
id_005439,549530
id_005440,567230
id_005441,563180
id_005442,626990
id_005443,486160
id_005444,486160
id_005445,567290
id_005446,386240
id_005447,400320
id_005448,400320
id_005449,426680
id_005450,443300
id_005451,447300
id_005452,608780
id_005453,626990
id_005454,537440
id_005455,575530
id_005456,563140
id_005457,563140
id_005458,592340
id_005459,591530
id_005460,591530
id_005461,626990
id_005462,608780
id_005463,575530
id_005464,537440
id_005465,563140
id_005466,563140
id_005467,400320
id_005468,427250
id_005469,400320
id_005470,427250
id_005471,563180
id_005472,549530
id_005473,429390
id_005474,415730
id_005475,386690
id_005476,431040
id_005477,397930
id_005478,429390
id_005479,425250
id_005480,434620
id_005481,516980
id_005482,425250
id_005483,424550
id_005484,366590
id_005485,405820
id_005486,369330
id_005487,388440
id_005488,381820
id_005489,498200
id_005490,397850
id_005491,427990
id_005492,317230
id_005493,375150
id_005494,407430
id_005495,401050
id_005496,498200
id_005497,446920
id_005498,375150
id_005499,405820
id_005500,375150
id_005501,498200
id_005502,405820
id_005503,312690
id_005504,449820
id_005505,429390
id_005506,537440
id_005507,415730
id_005508,425250
id_005509,437240
id_005510,366590
id_005511,369330
id_005512,391570
id_005513,373410
id_005514,369330
id_005515,501520
id_005516,391570
id_005517,388440
id_005518,317230
id_005519,369330
id_005520,516980
id_005521,434620
id_005522,310690
id_005523,304360
id_005524,291830
id_005525,294680
id_005526,294680
id_005527,306860
id_005528,304360
id_005529,294680
id_005530,294680
id_005531,304360
id_005532,294680
id_005533,304360
id_005534,308530
id_005535,291830
id_005536,304360
id_005537,294680
id_005538,291830
id_005539,294680
id_005540,294680
id_005541,306860
id_005542,288940
id_005543,304360
id_005544,291830
id_005545,310690
id_005546,310690
id_005547,409240
id_005548,396390
id_005549,311180
id_005550,310580
id_005551,288640
id_005552,300660
id_005553,298700
id_005554,318920
id_005555,409240
id_005556,342550
id_005557,409240
id_005558,337430
id_005559,367760
id_005560,343120
id_005561,367760
id_005562,343120
id_005563,326350
id_005564,343120
id_005565,382570
id_005566,324710
id_005567,324710
id_005568,358300
id_005569,364420
id_005570,339650
id_005571,301900
id_005572,312050
id_005573,301900
id_005574,277310
id_005575,290870
id_005576,286190
id_005577,392840
id_005578,339650
id_005579,301900
id_005580,301900
id_005581,290870
id_005582,300350
id_005583,344500
id_005584,364420
id_005585,324710
id_005586,286190
id_005587,352540
id_005588,360280
id_005589,326350
id_005590,360280
id_005591,311180
id_005592,396390
id_005593,361960
id_005594,360280
id_005595,324710
id_005596,351000
id_005597,394620
id_005598,367760
id_005599,407260
id_005600,337430
id_005601,351000
id_005602,462340
id_005603,459550
id_005604,479500
id_005605,459550
id_005606,374020
id_005607,405210
id_005608,466240
id_005609,374360
id_005610,445080
id_005611,426760
id_005612,384740
id_005613,457780
id_005614,328030
id_005615,437210
id_005616,459550
id_005617,498610
id_005618,425830
id_005619,425830
id_005620,479500
id_005621,459550
id_005622,459550
id_005623,439150
id_005624,448830
id_005625,479500
id_005626,426760
id_005627,374300
id_005628,442300
id_005629,384950
id_005630,397850
id_005631,401050
id_005632,391570
id_005633,473510
id_005634,484940
id_005635,397850
id_005636,442110
id_005637,391570
id_005638,405820
id_005639,446920
id_005640,381820
id_005641,498200
id_005642,484940
id_005643,417090
id_005644,473510
id_005645,498200
id_005646,386690
id_005647,439780
id_005648,388440
id_005649,416350
id_005650,369330
id_005651,381060
id_005652,381060
id_005653,369330
id_005654,405820
id_005655,405820
id_005656,381820
id_005657,405820
id_005658,312690
id_005659,434620
id_005660,375150
id_005661,366590
id_005662,369340
id_005663,434620
id_005664,427360
id_005665,434620
id_005666,374310
id_005667,434620
id_005668,429390
id_005669,381700
id_005670,432080
id_005671,400320
id_005672,400320
id_005673,449060
id_005674,449060
id_005675,418520
id_005676,418520
id_005677,447300
id_005678,429390
id_005679,415730
id_005680,415730
id_005681,418520
id_005682,427250
id_005683,427250
id_005684,425250
id_005685,415730
id_005686,423990
id_005687,418520
id_005688,416730
id_005689,448970
id_005690,563140
id_005691,606180
id_005692,554390
id_005693,554390
id_005694,606180
id_005695,528230
id_005696,554390
id_005697,528230
id_005698,531640
id_005699,526500
id_005700,563140
id_005701,539780
id_005702,539780
id_005703,622080
id_005704,486160
id_005705,499350
id_005706,490940
id_005707,554390
id_005708,548270
id_005709,567290
id_005710,554390
id_005711,554390
id_005712,605540
id_005713,592340
id_005714,592340
id_005715,592340
id_005716,575530
id_005717,537440
id_005718,548270
id_005719,548270
id_005720,486160
id_005721,526500
id_005722,526500
id_005723,526500
id_005724,499350
id_005725,490940
id_005726,490940
id_005727,586180
id_005728,706240
id_005729,586180
id_005730,694920
id_005731,499350
id_005732,526500
id_005733,583570
id_005734,528230
id_005735,539780
id_005736,526400
id_005737,521070
id_005738,682180
id_005739,723230
id_005740,605310
id_005741,694920
id_005742,684300
id_005743,450940
id_005744,515470
id_005745,485020
id_005746,401680
id_005747,494760
id_005748,511640
id_005749,462570
id_005750,470280
id_005751,473790
id_005752,437950
id_005753,437950
id_005754,423880
id_005755,492470
id_005756,399200
id_005757,394520
id_005758,345510
id_005759,389650
id_005760,375520
id_005761,385880
id_005762,411700
id_005763,465460
id_005764,423880
id_005765,466990
id_005766,437950
id_005767,437950
id_005768,361380
id_005769,365890
id_005770,381270
id_005771,381270
id_005772,381270
id_005773,381160
id_005774,381270
id_005775,410430
id_005776,395370
id_005777,404180
id_005778,545780
id_005779,441300
id_005780,399830
id_005781,675340
id_005782,624470
id_005783,590340
id_005784,590340
id_005785,648400
id_005786,648400
id_005787,441300
id_005788,404050
id_005789,395370
id_005790,381270
id_005791,365890
id_005792,399200
id_005793,361380
id_005794,345510
id_005795,375220
id_005796,394520
id_005797,395370
id_005798,375520
id_005799,410430
id_005800,365890
id_005801,335670
id_005802,437950
id_005803,394520
id_005804,333500
id_005805,329120
id_005806,394520
id_005807,389650
id_005808,437950
id_005809,492470
id_005810,466990
id_005811,450940
id_005812,500160
id_005813,468850
id_005814,462570
id_005815,500160
id_005816,458000
id_005817,450940
id_005818,473790
id_005819,450940
id_005820,481260
id_005821,437460
id_005822,515470
id_005823,627860
id_005824,682180
id_005825,481260
id_005826,460770
id_005827,276660
id_005828,496720
id_005829,440820
id_005830,462570
id_005831,401680
id_005832,356720
id_005833,266700
id_005834,361850
id_005835,494760
id_005836,346130
id_005837,270470
id_005838,450940
id_005839,470280
id_005840,401680
id_005841,470280
id_005842,270470
id_005843,328020
id_005844,276660
id_005845,289390
id_005846,276660
id_005847,356720
id_005848,266700
id_005849,328020
id_005850,276660
id_005851,276660
id_005852,361850
id_005853,467890
id_005854,440820
id_005855,361850
id_005856,511640
id_005857,270470
id_005858,270470
id_005859,716070
id_005860,515470
id_005861,515470
id_005862,663800
id_005863,494760
id_005864,494760
id_005865,389990
id_005866,389990
id_005867,507450
id_005868,511640
id_005869,547450
id_005870,276660
id_005871,716070
id_005872,606180
id_005873,531640
id_005874,528230
id_005875,694920
id_005876,528230
id_005877,606180
id_005878,526500
id_005879,418520
id_005880,421320
id_005881,706240
id_005882,395360
id_005883,351000
id_005884,417670
id_005885,374310
id_005886,429390
id_005887,416730
id_005888,394620
id_005889,385260
id_005890,466520
id_005891,430410
id_005892,567230
id_005893,365400
id_005894,318920
id_005895,389990
id_005896,467140
id_005897,518650
id_005898,440510
id_005899,546720
id_005900,548790
id_005901,571990
id_005902,548790
id_005903,527820
id_005904,524290
id_005905,527820
id_005906,488190
id_005907,525300
id_005908,578650
id_005909,516400
id_005910,440510
id_005911,532930
id_005912,494800
id_005913,494800
id_005914,572410
id_005915,580590
id_005916,702090
id_005917,714840
id_005918,516400
id_005919,714840
id_005920,559410
id_005921,559410
id_005922,568700
id_005923,728380
id_005924,745800
id_005925,745800
id_005926,698530
id_005927,581980
id_005928,650030
id_005929,601540
id_005930,659960
id_005931,538390
id_005932,601390
id_005933,613290
id_005934,709000
id_005935,606280
id_005936,546140
id_005937,728380
id_005938,683010
id_005939,538390
id_005940,538390
id_005941,601390
id_005942,645820
id_005943,680380
id_005944,641830
id_005945,681250
id_005946,681250
id_005947,684040
id_005948,684040
id_005949,668400
id_005950,647520
id_005951,641830
id_005952,688740
id_005953,641610
id_005954,641830
id_005955,698590
id_005956,594030
id_005957,681250
id_005958,681250
id_005959,681250
id_005960,492500
id_005961,524570
id_005962,492500
id_005963,524570
id_005964,518530
id_005965,469610
id_005966,539860
id_005967,684040
id_005968,713700
id_005969,713700
id_005970,643220
id_005971,643220
id_005972,466490
id_005973,498440
id_005974,477990
id_005975,525870
id_005976,498440
id_005977,508820
id_005978,508820
id_005979,508820
id_005980,474210
id_005981,539860
id_005982,574850
id_005983,581060
id_005984,570080
id_005985,579340
id_005986,570080
id_005987,548170
id_005988,579340
id_005989,580130
id_005990,570080
id_005991,548170
id_005992,619010
id_005993,698590
id_005994,694850
id_005995,694850
id_005996,625590
id_005997,681250
id_005998,681250
id_005999,713700
id_006000,643220
id_006001,509880
id_006002,525870
id_006003,516840
id_006004,581060
id_006005,581060
id_006006,579340
id_006007,582740
id_006008,688740
id_006009,698590
id_006010,641610
id_006011,684040
id_006012,680380
id_006013,684040
id_006014,680380
id_006015,775400
id_006016,524570
id_006017,728270
id_006018,601980
id_006019,696310
id_006020,785670
id_006021,713700
id_006022,566870
id_006023,702090
id_006024,702090
id_006025,728380
id_006026,714840
id_006027,698530
id_006028,745800
id_006029,702090
id_006030,698530
id_006031,678600
id_006032,566350
id_006033,570080
id_006034,698530
id_006035,579340
id_006036,511570
id_006037,634510
id_006038,600120
id_006039,578650
id_006040,566870
id_006041,582740
id_006042,509880
id_006043,330870
id_006044,330870
id_006045,337540
id_006046,318390
id_006047,318390
id_006048,393990
id_006049,393720
id_006050,344580
id_006051,364520
id_006052,324640
id_006053,344140
id_006054,324640
id_006055,347940
id_006056,344140
id_006057,410550
id_006058,469900
id_006059,324640
id_006060,344140
id_006061,324640
id_006062,330870
id_006063,339360
id_006064,401220
id_006065,344580
id_006066,401250
id_006067,431270
id_006068,370780
id_006069,413420
id_006070,379000
id_006071,386550
id_006072,334260
id_006073,306330
id_006074,433200
id_006075,299700
id_006076,380920
id_006077,285110
id_006078,285110
id_006079,297670
id_006080,263940
id_006081,410550
id_006082,410550
id_006083,322270
id_006084,313060
id_006085,341340
id_006086,286920
id_006087,289870
id_006088,286920
id_006089,276730
id_006090,295470
id_006091,313060
id_006092,321990
id_006093,265810
id_006094,383260
id_006095,393500
id_006096,271530
id_006097,288280
id_006098,289870
id_006099,297670
id_006100,306360
id_006101,289870
id_006102,289870
id_006103,313060
id_006104,288280
id_006105,365250
id_006106,280970
id_006107,383260
id_006108,288280
id_006109,303580
id_006110,340110
id_006111,401220
id_006112,529450
id_006113,574990
id_006114,708150
id_006115,623120
id_006116,425020
id_006117,341340
id_006118,356650
id_006119,260600
id_006120,273430
id_006121,324000
id_006122,266170
id_006123,268370
id_006124,287620
id_006125,344020
id_006126,350490
id_006127,350490
id_006128,375090
id_006129,375090
id_006130,402950
id_006131,402950
id_006132,350490
id_006133,360100
id_006134,287620
id_006135,344020
id_006136,425020
id_006137,281150
id_006138,479610
id_006139,388380
id_006140,271580
id_006141,527820
id_006142,460150
id_006143,724260
id_006144,694850
id_006145,625530
id_006146,698590
id_006147,471710
id_006148,555390
id_006149,471710
id_006150,450930
id_006151,566870
id_006152,431120
id_006153,558580
id_006154,450930
id_006155,450930
id_006156,410950
id_006157,410950
id_006158,592150
id_006159,412000
id_006160,410950
id_006161,602040
id_006162,532930
id_006163,474830
id_006164,410950
id_006165,559550
id_006166,457550
id_006167,610760
id_006168,466490
id_006169,581060
id_006170,559080
id_006171,559080
id_006172,601980
id_006173,690790
id_006174,728270
id_006175,681250
id_006176,713700
id_006177,524570
id_006178,524570
id_006179,524570
id_006180,457220
id_006181,490130
id_006182,206110
id_006183,259320
id_006184,273860
id_006185,273900
id_006186,273900
id_006187,269130
id_006188,269130
id_006189,273860
id_006190,273900
id_006191,316880
id_006192,332120
id_006193,240020
id_006194,220010
id_006195,236590
id_006196,211340
id_006197,205980
id_006198,244930
id_006199,220180
id_006200,208610
id_006201,370060
id_006202,401170
id_006203,416250
id_006204,416250
id_006205,448320
id_006206,401170
id_006207,370060
id_006208,401170
id_006209,399520
id_006210,399520
id_006211,217700
id_006212,371590
id_006213,348270
id_006214,398080
id_006215,376280
id_006216,398080
id_006217,398080
id_006218,398080
id_006219,376280
id_006220,378650
id_006221,325880
id_006222,246880
id_006223,246880
id_006224,339510
id_006225,264640
id_006226,339510
id_006227,278970
id_006228,230170
id_006229,325200
id_006230,325200
id_006231,264640
id_006232,476340
id_006233,515370
id_006234,548350
id_006235,548350
id_006236,548350
id_006237,386880
id_006238,440560
id_006239,548350
id_006240,437440
id_006241,515370
id_006242,430920
id_006243,427260
id_006244,427260
id_006245,429140
id_006246,462310
id_006247,465020
id_006248,473750
id_006249,394410
id_006250,466560
id_006251,451400
id_006252,472010
id_006253,468240
id_006254,434740
id_006255,410040
id_006256,433150
id_006257,451840
id_006258,467230
id_006259,434740
id_006260,389840
id_006261,346220
id_006262,348300
id_006263,365450
id_006264,389840
id_006265,433150
id_006266,388310
id_006267,394440
id_006268,437580
id_006269,521720
id_006270,554170
id_006271,521720
id_006272,379210
id_006273,404860
id_006274,404860
id_006275,407800
id_006276,345110
id_006277,345110
id_006278,379210
id_006279,379210
id_006280,529140
id_006281,541710
id_006282,573630
id_006283,559390
id_006284,573630
id_006285,616610
id_006286,638140
id_006287,629480
id_006288,631210
id_006289,638140
id_006290,583150
id_006291,621740
id_006292,613350
id_006293,613350
id_006294,575790
id_006295,606580
id_006296,666500
id_006297,601800
id_006298,553500
id_006299,639490
id_006300,583150
id_006301,553500
id_006302,553500
id_006303,627980
id_006304,601800
id_006305,650990
id_006306,589720
id_006307,553500
id_006308,575780
id_006309,554330
id_006310,657750
id_006311,570000
id_006312,611600
id_006313,614330
id_006314,593170
id_006315,576550
id_006316,478740
id_006317,568720
id_006318,551940
id_006319,383910
id_006320,478740
id_006321,435810
id_006322,404120
id_006323,478740
id_006324,598470
id_006325,516400
id_006326,425330
id_006327,404120
id_006328,485790
id_006329,433810
id_006330,516400
id_006331,438100
id_006332,587700
id_006333,611600
id_006334,458090
id_006335,516400
id_006336,588310
id_006337,531030
id_006338,598470
id_006339,598470
id_006340,548290
id_006341,629710
id_006342,623340
id_006343,623340
id_006344,612550
id_006345,531030
id_006346,531030
id_006347,531030
id_006348,629710
id_006349,623220
id_006350,623340
id_006351,548290
id_006352,478740
id_006353,611600
id_006354,592350
id_006355,562280
id_006356,379210
id_006357,648200
id_006358,648200
id_006359,440250
id_006360,546870
id_006361,447980
id_006362,592510
id_006363,524540
id_006364,549770
id_006365,496370
id_006366,543140
id_006367,516340
id_006368,549100
id_006369,451250
id_006370,426960
id_006371,476850
id_006372,466330
id_006373,549770
id_006374,440680
id_006375,476850
id_006376,400350
id_006377,267490
id_006378,313490
id_006379,333200
id_006380,349620
id_006381,338570
id_006382,326920
id_006383,223130
id_006384,314570
id_006385,326920
id_006386,326920
id_006387,267490
id_006388,326920
id_006389,326920
id_006390,252770
id_006391,271150
id_006392,248890
id_006393,227980
id_006394,227980
id_006395,235610
id_006396,227980
id_006397,227980
id_006398,227980
id_006399,227980
id_006400,235610
id_006401,235610
id_006402,248890
id_006403,252770
id_006404,271150
id_006405,227980
id_006406,315720
id_006407,328560
id_006408,313490
id_006409,315290
id_006410,329260
id_006411,329260
id_006412,287790
id_006413,313490
id_006414,186280
id_006415,193660
id_006416,648200
id_006417,398200
id_006418,648200
id_006419,643670
id_006420,507720
id_006421,466330
id_006422,586640
id_006423,566280
id_006424,398200
id_006425,419630
id_006426,384680
id_006427,367710
id_006428,465200
id_006429,483860
id_006430,679670
id_006431,603770
id_006432,560650
id_006433,665750
id_006434,519190
id_006435,640370
id_006436,665750
id_006437,608690
id_006438,465970
id_006439,461300
id_006440,539720
id_006441,545640
id_006442,486300
id_006443,561810
id_006444,603770
id_006445,545640
id_006446,560650
id_006447,413030
id_006448,475630
id_006449,538480
id_006450,471920
id_006451,469450
id_006452,620470
id_006453,486630
id_006454,630840
id_006455,537150
id_006456,623060
id_006457,542470
id_006458,632920
id_006459,466250
id_006460,613770
id_006461,568680
id_006462,532520
id_006463,615810
id_006464,519010
id_006465,516310
id_006466,615810
id_006467,597910
id_006468,548120
id_006469,454800
id_006470,626480
id_006471,519010
id_006472,519010
id_006473,496540
id_006474,603370
id_006475,605950
id_006476,622600
id_006477,413030
id_006478,532520
id_006479,679670
id_006480,413030
id_006481,423850
id_006482,446000
id_006483,562280
id_006484,548120
id_006485,519190
id_006486,476460
id_006487,516310
id_006488,486630
id_006489,537150
id_006490,562280
id_006491,451660
id_006492,550280
id_006493,562280
id_006494,514150
id_006495,620470
id_006496,623060
id_006497,569960
id_006498,568680
id_006499,566580
id_006500,466030
id_006501,505500
id_006502,519190
id_006503,468930
id_006504,652230
id_006505,476460
id_006506,560650
id_006507,592380
id_006508,632300
id_006509,519190
id_006510,438000
id_006511,438000
id_006512,554560
id_006513,486630
id_006514,486630
id_006515,466250
id_006516,556950
id_006517,623060
id_006518,493920
id_006519,623060
id_006520,665750
id_006521,402390
id_006522,597660
id_006523,576550
id_006524,603770
id_006525,408740
id_006526,460180
id_006527,483860
id_006528,576550
id_006529,408740
id_006530,465970
id_006531,565560
id_006532,465200
id_006533,489600
id_006534,492410
id_006535,408740
id_006536,460180
id_006537,492410
id_006538,490540
id_006539,675850
id_006540,677760
id_006541,594800
id_006542,550250
id_006543,526900
id_006544,452540
id_006545,408740
id_006546,526900
id_006547,512960
id_006548,677760
id_006549,489600
id_006550,609900
id_006551,507240
id_006552,584770
id_006553,521670
id_006554,443480
id_006555,567180
id_006556,677760
id_006557,644280
id_006558,550250
id_006559,520680
id_006560,600570
id_006561,563450
id_006562,548660
id_006563,443480
id_006564,482110
id_006565,577730
id_006566,577730
id_006567,523950
id_006568,455720
id_006569,461870
id_006570,477440
id_006571,477440
id_006572,592350
id_006573,592350
id_006574,623340
id_006575,477440
id_006576,494180
id_006577,443480
id_006578,592350
id_006579,503350
id_006580,482110
id_006581,433560
id_006582,570030
id_006583,521670
id_006584,520680
id_006585,570030
id_006586,593760
id_006587,548660
id_006588,548660
id_006589,563450
id_006590,489690
id_006591,482110
id_006592,492410
id_006593,465200
id_006594,539720
id_006595,525020
id_006596,492410
id_006597,452540
id_006598,452540
id_006599,452540
id_006600,483860
id_006601,539720
id_006602,603770
id_006603,539720
id_006604,460180
id_006605,576550
id_006606,665750
id_006607,679670
id_006608,545640
id_006609,645990
id_006610,560650
id_006611,482840
id_006612,569960
id_006613,469450
id_006614,495130
id_006615,469450
id_006616,486630
id_006617,471020
id_006618,632920
id_006619,446000
id_006620,623060
id_006621,537150
id_006622,568680
id_006623,603370
id_006624,547210
id_006625,532520
id_006626,566580
id_006627,513140
id_006628,613770
id_006629,615810
id_006630,605950
id_006631,626480
id_006632,522250
id_006633,585970
id_006634,596640
id_006635,496540
id_006636,665750
id_006637,630840
id_006638,630840
id_006639,597960
id_006640,498560
id_006641,498560
id_006642,498560
id_006643,652230
id_006644,652230
id_006645,595170
id_006646,595170
id_006647,565560
id_006648,576550
id_006649,492410
id_006650,408740
id_006651,503870
id_006652,438760
id_006653,512960
id_006654,465200
id_006655,465200
id_006656,452540
id_006657,591900
id_006658,512180
id_006659,489600
id_006660,675850
id_006661,644280
id_006662,609900
id_006663,600570
id_006664,567180
id_006665,584490
id_006666,584770
id_006667,613000
id_006668,520680
id_006669,600570
id_006670,548660
id_006671,536880
id_006672,443480
id_006673,489690
id_006674,482110
id_006675,489690
id_006676,548660
id_006677,521670
id_006678,570030
id_006679,588910
id_006680,567180
id_006681,601750
id_006682,633250
id_006683,512390
id_006684,512390
id_006685,512390
id_006686,534600
id_006687,534600
id_006688,571140
id_006689,566020
id_006690,519010
id_006691,637860
id_006692,597910
id_006693,615810
id_006694,597910
id_006695,626480
id_006696,516310
id_006697,516310
id_006698,519010
id_006699,572840
id_006700,516310
id_006701,506440
id_006702,473690
id_006703,531970
id_006704,531380
id_006705,534600
id_006706,531970
id_006707,534600
id_006708,512390
id_006709,596640
id_006710,585970
id_006711,566020
id_006712,503650
id_006713,614500
id_006714,572840
id_006715,586460
id_006716,585970
id_006717,571140
id_006718,571140
id_006719,581130
id_006720,398780
id_006721,623570
id_006722,496660
id_006723,646700
id_006724,623570
id_006725,513920
id_006726,646700
id_006727,623570
id_006728,513920
id_006729,623570
id_006730,427950
id_006731,426370
id_006732,411690
id_006733,411690
id_006734,411690
id_006735,504700
id_006736,591170
id_006737,504700
id_006738,494510
id_006739,530140
id_006740,455720
id_006741,578770
id_006742,543830
id_006743,543930
id_006744,532370
id_006745,466800
id_006746,458840
id_006747,500850
id_006748,456350
id_006749,456350
id_006750,425070
id_006751,403660
id_006752,403660
id_006753,396850
id_006754,390850
id_006755,418730
id_006756,441880
id_006757,396850
id_006758,390850
id_006759,390850
id_006760,430600
id_006761,427950
id_006762,426370
id_006763,380040
id_006764,623570
id_006765,633250
id_006766,426370
id_006767,418180
id_006768,411690
id_006769,362820
id_006770,496660
id_006771,411690
id_006772,411690
id_006773,591170
id_006774,543930
id_006775,500850
id_006776,456350
id_006777,409840
id_006778,370450
id_006779,456350
id_006780,557790
id_006781,532370
id_006782,532370
id_006783,543830
id_006784,500850
id_006785,456350
id_006786,429180
id_006787,403660
id_006788,396850
id_006789,543830
id_006790,385130
id_006791,403660
id_006792,397020
id_006793,265470
id_006794,265470
id_006795,265470
id_006796,296660
id_006797,263520
id_006798,296270
id_006799,265470
id_006800,265470
id_006801,260320
id_006802,260320
id_006803,257280
id_006804,260320
id_006805,242880
id_006806,265470
id_006807,257280
id_006808,257280
id_006809,281610
id_006810,298970
id_006811,301680
id_006812,303680
id_006813,296660
id_006814,281880
id_006815,296660
id_006816,301680
id_006817,296660
id_006818,291250
id_006819,257970
id_006820,252110
id_006821,252110
id_006822,263610
id_006823,257280
id_006824,252110
id_006825,261450
id_006826,296660
id_006827,264410
id_006828,281050
id_006829,264410
id_006830,264410
id_006831,286560
id_006832,281050
id_006833,269830
id_006834,301680
id_006835,284830
id_006836,270400
id_006837,291250
id_006838,301680
id_006839,303050
id_006840,284830
id_006841,274710
id_006842,203910
id_006843,203910
id_006844,197630
id_006845,203910
id_006846,203910
id_006847,185950
id_006848,185950
id_006849,197630
id_006850,197630
id_006851,189530
id_006852,189530
id_006853,225480
id_006854,281190
id_006855,250470
id_006856,388380
id_006857,402950
id_006858,324000
id_006859,338840
id_006860,364770
id_006861,364770
id_006862,354120
id_006863,354120
id_006864,367210
id_006865,409830
id_006866,411490
id_006867,411490
id_006868,391950
id_006869,409830
id_006870,357400
id_006871,357400
id_006872,354120
id_006873,375090
id_006874,406290
id_006875,350490
id_006876,402950
id_006877,375090
id_006878,388380
id_006879,350490
id_006880,324000
id_006881,268370
id_006882,275870
id_006883,338840
id_006884,268370
id_006885,268370
id_006886,304680
id_006887,304680
id_006888,364770
id_006889,378510
id_006890,409830
id_006891,411490
id_006892,399320
id_006893,403580
id_006894,433260
id_006895,361580
id_006896,401670
id_006897,341200
id_006898,450290
id_006899,464130
id_006900,318060
id_006901,477950
id_006902,379270
id_006903,444460
id_006904,379270
id_006905,464130
id_006906,411820
id_006907,401670
id_006908,409800
id_006909,437650
id_006910,341200
id_006911,341200
id_006912,341200
id_006913,409800
id_006914,341200
id_006915,297830
id_006916,341200
id_006917,401670
id_006918,437650
id_006919,437650
id_006920,437650
id_006921,435880
id_006922,407820
id_006923,400940
id_006924,380190
id_006925,309590
id_006926,319110
id_006927,309590
id_006928,531260
id_006929,394620
id_006930,356320
id_006931,328100
id_006932,390100
id_006933,328740
id_006934,328740
id_006935,309590
id_006936,309590
id_006937,309590
id_006938,531260
id_006939,469020
id_006940,539000
id_006941,539000
id_006942,369920
id_006943,420900
id_006944,380110
id_006945,356230
id_006946,359080
id_006947,361580
id_006948,411460
id_006949,509500
id_006950,436690
id_006951,444190
id_006952,464130
id_006953,536110
id_006954,415910
id_006955,415910
id_006956,531260
id_006957,387690
id_006958,401670
id_006959,435880
id_006960,297830
id_006961,407820
id_006962,341200
id_006963,401670
id_006964,437650
id_006965,433260
id_006966,446700
id_006967,463750
id_006968,401670
id_006969,401670
id_006970,437650
id_006971,407820
id_006972,390100
id_006973,360800
id_006974,360800
id_006975,328100
id_006976,309590
id_006977,311190
id_006978,503530
id_006979,388060
id_006980,394620
id_006981,320230
id_006982,350120
id_006983,432180
id_006984,388990
id_006985,427100
id_006986,411820
id_006987,404350
id_006988,380110
id_006989,434990
id_006990,356230
id_006991,380110
id_006992,397510
id_006993,380110
id_006994,359080
id_006995,359080
